학교명,학교급구분,소재지지번주소,위도,경도
김제중앙중학교,중학교,전라북도 김제시 옥산동 59,35.79396604,126.8872299
김제중학교,중학교,전라북도 김제시 신풍동 215-1,35.79332826,126.8996248
김제여자중학교,중학교,전라북도 김제시 요촌동 72-1,35.80372133,126.8912038
금성여자중학교,중학교,전라북도 김제시 신풍동 144-1,35.79781618,126.8978412
내촌중학교,중학교,강원도 홍천군 내촌면 도관리 367,37.81826609,128.0925207
내면중학교,중학교,강원도 홍천군 내면 창촌리 1655-3,37.76636372,128.3870612
남면중학교,중학교,충청남도 태안군 남면 달산리 1174-2,36.67345781,126.2996022
단월중학교,중학교,경기도 양평군 단월면 보룡리 395-13,37.5410514,127.6726111
나래초등학교,초등학교,세종특별자치시 아름동 1354,36.50900177,127.2465929
다정초등학교,초등학교,세종특별자치시 다정동 338,36.49392155,127.2442124
노형중학교,중학교,제주특별자치도 제주시 노형동 3812,33.47955993,126.4756156
다산중학교,중학교,경상북도 고령군 다산면 월성리 210,35.81645551,128.4266867
김포금빛초등학교,초등학교,경기도 김포시 장기동 2158,37.63525932,126.6791717
내토중학교,중학교,충청북도 제천시 장락동 687-1,37.14458026,128.2223979
대구가톨릭대학교사범대학부속무학고등학교,고등학교,경상북도 경산시 하양읍 도리리 76,35.91944391,128.8171438
김포한가람중학교,중학교,경기도 김포시 구래동 6873-6,37.64922466,126.6233559
대일관광고등학교,고등학교,서울특별시 양천구 신정동 1318-3,37.51111956,126.8352049
노성초등학교,초등학교,충청남도 논산시 노성면 송당리 114-4,36.27830669,127.1210768
남성중학교,중학교,전라북도 익산시 신동 156-4,35.95678823,126.9659181
농소중학교,중학교,울산광역시 북구 호계동 726,35.62553531,129.3549058
남문중학교,중학교,경기도 양주시 남면 신산리 186-2,37.8976592,126.9792166
대광중학교,중학교,경기도 연천군 신서면 도신리 228,38.17936011,127.1087206
금천초등학교,초등학교,충청북도 청주시 상당구 금천동 213-1,36.62721387,127.5057468
대덕중학교,중학교,대전광역시 유성구 가정동 38,36.37866344,127.3772961
노은중학교,중학교,충청북도 충주시 노은면 문성리 368,37.04783244,127.7518934
대전관평중학교,중학교,대전광역시 유성구 관평동 901,36.42449625,127.3873742
대월중학교,중학교,경기도 이천시 대월면 초지리 306-3,37.22416842,127.4914997
대구중앙중학교,중학교,대구광역시 수성구 수성동4가 1145-1,35.86737668,128.6166802
김제자영고등학교농업계공동실습소,고등학교,전라북도 김제시 백산면 상정리 420 420,35.83457442,126.9211506
대전구봉고등학교,고등학교,대전광역시 서구 관저동 1155,36.29532013,127.3303853
대전괴정고등학교,고등학교,대전광역시 서구 괴정동 120,36.34011774,127.3790676
대명초등학교,초등학교,충청남도 논산시 상월면 대촌리 268,36.29779642,127.1665629
녹산중학교,중학교,부산광역시 강서구 녹산동 124-2,35.11749916,128.8886318
대저중학교,중학교,부산광역시 강서구 대저2동 2039,35.17728692,128.955936
대전가오중학교,중학교,대전광역시 동구 가오동 171-6,36.30836228,127.4568728
남인천여자중학교,중학교,인천광역시 미추홀구 관교동 335-19,37.44542065,126.6938388
대우초등학교,초등학교,경상남도 거제시 아주동 295-9,34.86097967,128.6848035
기성초등학교,초등학교,경상남도 거제시 사등면 사등리 887,34.90128082,128.5507886
나곡중학교,중학교,경기도 용인시 기흥구 보라동 559,37.25102393,127.1242209
대안중학교,중학교,경기도 안양시 동안구 호계동 1224,37.37781338,126.9665758
남원고등학교,고등학교,전라북도 남원시 향교동 400,35.42041306,127.3802691
남원여자고등학교,고등학교,전라북도 남원시 왕정동 100,35.4101227,127.3697154
남녕고등학교,고등학교,제주특별자치도 제주시 연동 2288,33.48962942,126.4831248
대연중학교,중학교,부산광역시 남구 대연동 1219-80,35.13247139,129.0845204
노화중학교,중학교,전라남도 완도군 노화읍 이포리 345,34.18359049,126.5734573
논산내동초등학교,초등학교,충청남도 논산시 내동 162-1,36.18600923,127.1035167
남강고등학교,고등학교,서울특별시 관악구 신림동 627-1,37.47242239,126.925555
당진중학교,중학교,충청남도 당진시 채운동 319,36.89272189,126.6218958
대덕소프트웨어마이스터고등학교,고등학교,대전광역시 유성구 장동 23-9,36.3912839,127.3624242
대전공업고등학교,고등학교,대전광역시 유성구 원내동 404,36.29643437,127.3180292
논산중앙초등학교,초등학교,충청남도 논산시 내동 1072,36.19098204,127.0914735
길음중학교,중학교,서울특별시 성북구 길음동 635-7,37.61417475,127.0176711
녹양중학교,중학교,경기도 의정부시 녹양동 191-5,37.76171432,127.0281981
금오중학교,중학교,경기도 의정부시 금오동 341-1,37.74935952,127.0579763
김녕중학교,중학교,제주특별자치도 제주시 구좌읍 김녕리 1726-2,33.5520378,126.7510431
금일중학교,중학교,전라남도 완도군 금일읍 신구리 830,34.35175414,127.032504
대구동덕초등학교,초등학교,대구광역시 중구 삼덕동2가 227,35.86500443,128.6046521
남원중학교,중학교,제주특별자치도 서귀포시 남원읍 남원리 171-1,33.28178995,126.7178125
대동세무고등학교,고등학교,서울특별시 종로구 계동 35,37.58137766,126.9878764
대경상업고등학교,고등학교,서울특별시 중구 신당동 333-579,37.55670064,127.0174652
대관령중학교,중학교,강원도 평창군 대관령면 횡계리 613-143,37.67344922,128.6997141
대구율원초등학교,초등학교,대구광역시 동구 율하동 1468,35.86483926,128.7006856
대구보건고등학교,고등학교,대구광역시 달서구 두류동 1207-1,35.85878194,128.5730342
금호중학교,중학교,세종특별자치시 대평동 77-39,36.47034476,127.2801713
녹동초등학교시산분교장,초등학교,전라남도 고흥군 도양읍 시산리 178,34.39546731,127.2586373
남원주중학교,중학교,강원도 원주시 단구동 1565-1,37.32260672,127.9451221
단구중학교,중학교,강원도 원주시 단구동 1675,37.32062508,127.9566485
대구사수초등학교,초등학교,대구광역시 북구 사수동 814,35.90077228,128.5157214
대구상원초등학교,초등학교,대구광역시 달서구 상인동 1588,35.80673567,128.5508854
대구월배초등학교,초등학교,대구광역시 달서구 진천동 57-1,35.81642856,128.528849
대금고등학교,고등학교,충청북도 음성군 금왕읍 본대리 산 24,36.98137701,127.528631
대구호산초등학교,초등학교,대구광역시 달서구 호산동 357-57,35.84889399,128.4791411
대부중학교,중학교,경기도 안산시 단원구 대부북동 697-6,37.2476495,126.5779093
대성여자중학교,중학교,충청북도 청주시 상당구 수동 398-1,36.64407392,127.4924429
대일초등학교,초등학교,경기도 성남시 중원구 상대원동 2511,37.43870089,127.1639666
남명초등학교,초등학교,부산광역시 강서구 명지동 3243-2,35.08369581,128.9108203
낙원중학교,중학교,경기도 성남시 분당구 판교동 518,37.39956767,127.0965544
대덕초등학교,초등학교,전라북도 완주군 구이면 계곡리 605-1,35.66059379,127.1100998
남해중학교,중학교,경상남도 남해군 남해읍 북변리 362-2,34.8386167,127.8976793
남해여자중학교,중학교,경상남도 남해군 남해읍 서변리 349,34.83575076,127.8882581
남수중학교,중학교,경상남도 남해군 삼동면 지족리 192-1,34.8308063,128.0054435
기흥중학교,중학교,경기도 용인시 기흥구 신갈동 2-3,37.27941166,127.1088665
당산초등학교,초등학교,충청남도 당진시 송산면 당산리 215-1,36.9357978,126.6496832
대명중학교,중학교,충청남도 보령시 명천동 69-8,36.34060992,126.6188582
달천중학교,중학교,울산광역시 북구 달천동 11-67,35.63101004,129.3297858
김포호수초등학교,초등학교,경기도 김포시 구래동 6875-5,37.64983726,126.6334464
대덕초등학교,초등학교,경상북도 김천시 대덕면 관기리 183-1,35.917828,127.9714989
다솔초등학교,초등학교,경기도 수원시 장안구 정자동 946,37.30859428,126.9874488
대산중학교,중학교,충청남도 서산시 대산 읍 대산리 150-3,36.9321622,126.4416455
김해분성고등학교,고등학교,경상남도 김해시 삼계동 1442-5,35.26504133,128.8740051
남춘천중학교,중학교,강원도 춘천시 온의동 200-1,37.85989301,127.7215858
남춘천여자중학교,중학교,강원도 춘천시 온의동 321,37.85902239,127.7208576
대룡중학교,중학교,강원도 춘천시 퇴계동 1036-1,37.84730259,127.744307
단밀초등학교,초등학교,경상북도 의성군 단밀면 속암리 181,36.37573297,128.3804899
녹동중학교,중학교,전라남도 고흥군 도양읍 봉암리 1824,34.53527848,127.1367763
금당중학교,중학교,전라남도 완도군 금당면 육산리 201,34.44072317,127.0599416
금오중학교,중학교,경상북도 구미시 임은동 128,36.08575758,128.3704317
내남초등학교,초등학교,경상북도 경주시 내남면 부지리 431-1,35.76500777,129.1952554
남포중학교,중학교,충청남도 보령시 남포면 달산리 154-1,36.29473801,126.5901471
남원교룡초등학교,초등학교,전라북도 남원시 향교동 740-2,35.41657643,127.3783879
면천초등학교,초등학교,충청남도 당진시 면천면 성상리 995-3,36.8178116,126.662772
대전둔산여자고등학교,고등학교,대전광역시 서구 갈마동 823,36.35344773,127.3733047
무풍중학교,중학교,전라북도 무주군 무풍면 현내리 503,35.96703997,127.8465279
동호초등학교,초등학교,강원도 동해시 발한동 572-2,37.5435854,129.1006973
무학여자고등학교,고등학교,서울특별시 성동구 행당동 322-1,37.55726298,127.0333503
대전도안중학교,중학교,대전광역시 서구 도안동 1367,36.31772432,127.3453779
둔내고등학교,고등학교,강원도 횡성군 둔내면 둔방내리 96-3,37.51120755,128.2126711
동화초등학교,초등학교,제주특별자치도 제주시 화북일동 12-2,33.51882091,126.575937
도천초등학교,초등학교,경상남도 창녕군 도천면 도천리 276,35.43439387,128.5172866
동성중학교,중학교,서울특별시 종로구 혜화동 90-7,37.58565666,127.0025638
명덕여자중학교,중학교,서울특별시 강서구 내발산동 169-1,37.55350171,126.834718
동덕여자중학교,중학교,서울특별시 서초구 방배동 산 82,37.47602586,126.9915008
무학중학교,중학교,서울특별시 성동구 행당동 322-1,37.5577138,127.0322073
동천고등학교,고등학교,부산광역시 남구 대연동 1573-7,35.14467757,129.0871276
덕문여자고등학교,고등학교,부산광역시 수영구 광안동 산 8-8,35.16673931,129.1041479
라온초등학교,초등학교,전라남도 나주시 빛가람동 384,35.01422792,126.7791976
동일여자고등학교,고등학교,서울특별시 금천구 시흥동 산 100-4,37.45119609,126.9167323
대진디자인고등학교,고등학교,서울특별시 강남구 수서동 733,37.49070951,127.0961005
도당중학교,중학교,경기도 부천시 도당중 37 도당중학교,37.51746907,126.7866297
대중금속공업고등학교,고등학교,대구광역시 달성군 가창면 용계리 304-1,35.8000007,128.6263633
무안고등학교,고등학교,전라남도 무안군 무안읍 성남리 1000,34.98214644,126.4674017
두륜중학교,중학교,전라남도 해남군 북일면 흥촌리 275-9,34.46853261,126.674231
대창중학교,중학교,경상북도 예천군 예천읍 노상리 1,36.66026163,128.4543297
마차중학교,중학교,강원도 영월군 북면 마차리 1356,37.25588327,128.4517893
묘산중학교,중학교,경상남도 합천군 묘산면 산제리 10,35.659961,128.113344
대전매봉중학교,중학교,대전광역시 대덕구 송촌동 441,36.36939872,127.4356621
동광중학교,중학교,경기도 성남시 중원구 성남동 2876-1,37.43383459,127.1432297
동산초등학교,초등학교,전라북도 순창군 복흥면 동산리 291-1,35.45544293,126.9202636
