공원명,위도,경도,공원면적,제공기관명
당산,37.010714,127.125059,42417.7,경기도 평택시
배나무,37.010714,127.125059,44947.1,경기도 평택시
배다리,37.010714,127.125059,277072.9,경기도 평택시
모산근린공원(일부조성),37.014112,127.093458,277974,경기도 평택시
모곡,37.035024,127.076169,27456,경기도 평택시
신장,37.085699,127.050894,89174,경기도 평택시
반지산,37.058811,127.064793,25136,경기도 평택시
석정,37.052655,127.064793,1956,경기도 평택시
장당택지,37.050756,127.057291,10277,경기도 평택시
송탄,37.078632,127.059947,182249,경기도 평택시
진위산업단지,37.122184,127.088691,12100,경기도 평택시
칠괴,37.032244,127.088382,10517,경기도 평택시
충의,37.059552,127.071156,14181,경기도 평택시
서정,37.059552,127.071156,18910,경기도 평택시
부락산(이충분수),37.065049,127.067689,161070,경기도 평택시
장안하늘채,37.060456,127.084496,10005,경기도 평택시
고덕산업단지1,37.034624,127.050519,56087.7,경기도 평택시
고덕산업단지2,37.034624,127.050519,115620.2,경기도 평택시
신당,36.969867,126.847539,152577,경기도 평택시
여술,36.990997,126.842006,40559,경기도 평택시
도곡,36.989713,126.847655,15000,경기도 평택시
번제,37.006821,126.821745,127660,경기도 평택시
학현,36.983462,126.917103,41993,경기도 평택시
안중,36.985219,126.920331,11016,경기도 평택시
현화,36.980665,126.920373,20534,경기도 평택시
비둘기,37.049486,126.972925,14693,경기도 평택시
개나리,37.051436,126.977508,14926,경기도 평택시
현곡,37.036974,126.941668,18928,경기도 평택시
오성,37.021611,126.970564,10014,경기도 평택시
가사,37.024696,126.913794,23286,경기도 평택시
테미,37.024696,126.913794,39750,경기도 평택시
새터,37.024696,126.913794,75770,경기도 평택시
수촌,37.024696,126.913794,35492,경기도 평택시
살박,37.024696,126.913794,14980,경기도 평택시
뚝넘어,37.024696,126.913794,40508,경기도 평택시
만호,36.966736,126.849719,29869.8,경기도 평택시
현촌한마음공원,36.966736,126.849719,6694,경기도 평택시
물빛수변공원1,36.997279,127.102611,39061,경기도 평택시
물빛수변공원2,36.997279,127.102611,11228,경기도 평택시
소리 수변공원,36.997279,127.102611,19823,경기도 평택시
물빛수변공원3,36.997279,127.102611,19099,경기도 평택시
물빛수변공원4,36.997279,127.102611,24015,경기도 평택시
너울수변공원,36.997279,127.102611,23421,경기도 평택시
노와이주단지,36.951701,127.090558,18000,경기도 평택시
으뜸체육공원,37.024696,126.913794,11023,경기도 평택시
소리수변공원,37.010714,127.125059,11408,경기도 평택시
부락산 문화공원,37.071071,127.074721,101095,경기도 평택시
소풍정원,37.011805,127.020571,152511,경기도 평택시
신대쌈지공원,36.998865,127.064179,2113,경기도 평택시
성동,36.998865,127.064179,2209.6,경기도 평택시
어인남,36.994026,127.100675,984,경기도 평택시
JC,36.993445,127.087995,1555,경기도 평택시
비전,36.995764,127.088892,2067,경기도 평택시
통미,36.991835,127.096186,1989,경기도 평택시
평일,36.990485,127.105611,1984,경기도 평택시
낙촌,37.001446,127.092423,2011,경기도 평택시
이곡,37.000141,127.097255,2435,경기도 평택시
은행,36.998785,127.100711,5080.9,경기도 평택시
정원,36.996465,127.108084,5321.9,경기도 평택시
무지개,36.992173,127.111132,1696.3,경기도 평택시
문화촌,36.997853,127.113352,1713.1,경기도 평택시
소사벌,36.994731,127.115781,2638.6,경기도 평택시
새한,36.992366,127.116674,2257.1,경기도 평택시
동일,36.992421,127.118332,2410.6,경기도 평택시
원앙,37.001816,127.085961,1597.4,경기도 평택시
청솔,37.003287,127.083111,1604.3,경기도 평택시
향촌,37.001861,127.079337,1524.8,경기도 평택시
상가,36.999878,127.081513,1483,경기도 평택시
개나리,37.000269,127.083292,1999.3,경기도 평택시
통복,36.998596,127.085401,2821.6,경기도 평택시
가족,36.987596,127.084421,2050.1,경기도 평택시
늘푸른,36.986715,127.082359,2001.4,경기도 평택시
화경,36.989874,127.116377,1500,경기도 평택시
한방,36.990734,127.119686,1483.3,경기도 평택시
팽송,36.963397,127.054572,1616,경기도 평택시
송화,36.963915,127.059209,1557.6,경기도 평택시
삼각,36.960581,127.057971,1723.1,경기도 평택시
추팔,36.957511,127.078008,8329.1,경기도 평택시
합정새롬,36.989913,127.091502,1500,경기도 평택시
합정푸른,36.990205,127.096095,1500,경기도 평택시
합정,36.988741,127.105073,1500,경기도 평택시
신작,36.989824,127.102075,2030.8,경기도 평택시
조개터1호,36.989112,127.099843,1632.8,경기도 평택시
조개터2호,36.987701,127.103448,1997.3,경기도 평택시
새터말,36.965564,127.064767,1694,경기도 평택시
장미,36.999828,127.082392,1819,경기도 평택시
늘푸른안정,36.960805,127.041546,1500,경기도 평택시
소사(소사1차),36.989346,127.124279,1480,경기도 평택시
롯데인벤스(평택),36.991415,127.085739,1547,경기도 평택시
용이 1호,37.001634,127.141569,1805,경기도 평택시
용이 2호,37.001634,127.141569,1849,경기도 평택시
용이 3호,37.001634,127.141569,1914,경기도 평택시
용이 4호,37.001634,127.141569,2589,경기도 평택시
배미,36.985971,127.102261,5195,경기도 평택시
농성,36.963567,127.045813,1581,경기도 평택시
팽성,36.959421,127.047741,6173,경기도 평택시
노와이주단지,36.951701,127.090558,1504.9,경기도 평택시
경남아너스빌,36.997279,127.102611,1625,경기도 평택시
상서재(75호),37.017581,127.094393,2102.2,경기도 평택시
하서재(76호),37.017581,127.094393,2294,경기도 평택시
샛별(78호),37.017581,127.094393,2319.5,경기도 평택시
미로(79호),37.017581,127.094393,1546.4,경기도 평택시
놀이(80호),37.017581,127.094393,1526.8,경기도 평택시
바다,37.001634,127.141569,1934.9,경기도 평택시
어울림,37.001634,127.141569,3951,경기도 평택시
숲속,36.997279,127.102601,3349,경기도 평택시
나비,36.997279,127.102601,1516,경기도 평택시
꿈동산,36.997279,127.102601,1939,경기도 평택시
모험,36.997279,127.102601,1529,경기도 평택시
우주별,36.997279,127.102601,1688,경기도 평택시
꽃잎소리,36.997279,127.102601,1524,경기도 평택시
물장구,36.997279,127.102601,2164,경기도 평택시
뒷동산,37.010714,127.125059,1874,경기도 평택시
물결,37.010714,127.125059,1906,경기도 평택시
하늘,37.010714,127.125059,1776,경기도 평택시
그린,37.010714,127.125059,1644,경기도 평택시
정글,37.010714,127.125059,1562,경기도 평택시
안정,36.963954,127.046976,4858.3,경기도 평택시
신대,36.998865,127.064179,2113,경기도 평택시
서정,37.069876,127.055699,1652,경기도 평택시
지장,37.069986,127.059026,1657,경기도 평택시
풍진,37.067073,127.055253,1656,경기도 평택시
옹기,37.065394,127.057579,1654,경기도 평택시
점촌,37.063596,127.054845,1655,경기도 평택시
신서,37.061254,127.057462,1654,경기도 평택시
충혼,37.064361,127.059778,1609,경기도 평택시
동구재,37.066241,127.061203,1600,경기도 평택시
원이충,37.066241,127.061203,1592,경기도 평택시
송천,37.080981,127.059866,2110,경기도 평택시
좌동,37.079111,127.061821,1444,경기도 평택시
지산,37.075245,127.063369,1848,경기도 평택시
오좌,37.084511,127.063677,1783,경기도 평택시
송북,37.081688,127.064451,3863,경기도 평택시
건지,37.077024,127.066168,1617,경기도 평택시
이충,37.063578,127.066863,3145,경기도 평택시
장당 1호,37.048906,127.057761,2147,경기도 평택시
장당 2호,37.051346,127.061863,2500,경기도 평택시
장당 3호,37.051777,127.064872,1500,경기도 평택시
광말,37.057761,127.062928,1530,경기도 평택시
돌우물,37.058549,127.069189,4035,경기도 평택시
동령,37.058549,127.069189,2000,경기도 평택시
유통단지,37.040118,127.100098,6523,경기도 평택시
포스코더샵,37.068452,127.054637,2983,경기도 평택시
칠원,37.031976,127.100656,3863,경기도 평택시
햇살,37.059166,127.060117,3700,경기도 평택시
둥실봉,37.082093,127.068841,4205,경기도 평택시
두릉이주단지,37.060517,127.021814,1872,경기도 평택시
지산이주단지,37.080501,127.077337,970,경기도 평택시
하늘채,37.060456,127.084496,3402,경기도 평택시
좌울,37.077056,127.059232,390,경기도 평택시
원정,36.989972,126.844541,1500,경기도 평택시
도곡,36.987443,126.846317,1500,경기도 평택시
도화동,36.986858,126.918974,2220,경기도 평택시
서당제,36.982969,126.918885,4652,경기도 평택시
장터골,36.983063,126.923331,4875,경기도 평택시
긴둥골,36.983081,126.926633,3239,경기도 평택시
방죽골,36.980892,126.924171,6015,경기도 평택시
대장골,37.024696,126.913794,1551,경기도 평택시
해모,37.024696,126.913794,1510,경기도 평택시
백로,37.024696,126.913794,1732,경기도 평택시
배당지,37.024696,126.913794,3942,경기도 평택시
길마,37.024696,126.913794,2159,경기도 평택시
둔터,37.024696,126.913794,1594,경기도 평택시
자미,37.024696,126.913794,4185,경기도 평택시
비파,37.024696,126.913794,2340,경기도 평택시
작골,37.024696,126.913794,2752,경기도 평택시
돌패기,37.024696,126.913794,3832,경기도 평택시
남산이주단지1호,36.955328,127.058857,634.4,경기도 평택시
남산이주단지2호,36.954111,127.062916,997.2,경기도 평택시
노와이주단지1호,36.951701,127.090558,697.2,경기도 평택시
노와이주단지2호,36.951701,127.090558,678.2,경기도 평택시
송화소공원,36.947947,127.042694,634.8,경기도 평택시
등꽃향기정원,36.994051,127.111462,931,경기도 평택시
비전롯데캐슬 소공원,36.997279,127.102611,1361.7,경기도 평택시
고잔 소공원,36.998865,127.064179,996,경기도 평택시
화촌1 소공원,36.992531,127.072426,1176,경기도 평택시
두정1리 소공원,36.940035,127.038371,1203,경기도 평택시
원정리 소공원,36.974821,127.040309,1084,경기도 평택시
추팔리 소공원,36.963841,127.075511,1541,경기도 평택시
화촌2 소공원,36.963841,127.075511,757,경기도 평택시
장등 1리,37.073958,127.025273,1000,경기도 평택시
장등 2리,37.074424,127.023555,1084,경기도 평택시
금암 2리,37.110521,127.036088,1009,경기도 평택시
고덕문화마을 1,37.040233,127.014851,1230,경기도 평택시
고덕산업단지 소공원1,37.034624,127.050519,2280,경기도 평택시
고덕산업단지 소공원2,37.034624,127.050519,2238.5,경기도 평택시
고덕산업단지 소공원3,37.034624,127.050519,2099.3,경기도 평택시
길음 2리,36.985218,126.969871,2554,경기도 평택시
길음 3리,36.984874,126.969184,1450,경기도 평택시
대반 5리,36.984874,126.969184,1189,경기도 평택시
지영희,36.966736,126.849719,1022,경기도 평택시
인광,36.980377,126.929589,13893.9,경기도 평택시
송담,36.975923,126.935381,22439.3,경기도 평택시
안송,36.989693,126.936199,11642.3,경기도 평택시
송담8길,36.989693,126.936199,1503.5,경기도 평택시
송담4로,36.989693,126.936199,1535.5,경기도 평택시
송담9길,36.989693,126.936199,1513.6,경기도 평택시
송담6길,36.975923,126.935381,1522.3,경기도 평택시
송담5길,36.989693,126.936199,1520.3,경기도 평택시
망운동공원,35.012985,126.394137,3320,전라남도 무안군
일로공원,34.847857,126.491964,12973,전라남도 무안군
오룡공원(근린10),34.8117623,126.4529859,17750,전라남도 무안군
어린이공원,34.8117623,126.4529859,1620,전라남도 무안군
사색공원,34.8117623,126.4529859,21321,전라남도 무안군
어린이공원,34.8117623,126.4529859,1666,전라남도 무안군
남악공원(근린8),34.804479,126.460716,27583,전라남도 무안군
해뜨는언덕공원(근린12),34.812156,126.475639,33236,전라남도 무안군
망향공원(근린11),34.812244,126.4677,34062,전라남도 무안군
불무공원,34.989977,126.473223,36000,전라남도 무안군
갯벌생태공원,35.103769,126.332198,60036,전라남도 무안군
어린이공원,34.8117623,126.4529859,1817,전라남도 무안군
어린이공원,34.8117623,126.4529859,2186,전라남도 무안군
교촌공원,34.987928,126.47074,2398,전라남도 무안군
운남공원,34.962003,126.341647,2530,전라남도 무안군
중앙공원(근린9),34.804479,126.460716,125309,전라남도 무안군
남악수변공원(근린7),34.801435,126.461585,124868,전라남도 무안군
오룡수변공원,34.8117623,126.4529859,339150,전라남도 무안군
어린이공원8,34.813165,126.473233,2571,전라남도 무안군
어린이공원9,34.809141,126.474832,2988,전라남도 무안군
어린이공원,34.8117623,126.4529859,3278,전라남도 무안군
어린이공원,34.8117623,126.4529859,4042,전라남도 무안군
어린이공원,34.8117623,126.4529859,4600,전라남도 무안군
어린이공원6,34.80961,126.468912,5167,전라남도 무안군
어린이공원7,34.807452,126.468612,5387,전라남도 무안군
어린이공원,34.8117623,126.4529859,6383,전라남도 무안군
어린이공원,34.8117623,126.4529859,6784,전라남도 무안군
공원,34.992135,126.475979,344,전라남도 무안군
공원,34.851246,126.496286,474,전라남도 무안군
공원,34.850657,126.493153,645,전라남도 무안군
공원,34.912964,126.430157,580,전라남도 무안군
공원,35.021965,126.411784,370,전라남도 무안군
공원,35.014401,126.39286,605,전라남도 무안군
주룡나루,34.796393,126.514655,6460,전라남도 무안군
석정포,34.918533,126.509919,5742,전라남도 무안군
색동어린이공원,37.7387661,127.0159233,1849,경기도 의정부시
동심어린이공원,37.7387661,127.0159233,2317,경기도 의정부시
어수정어린이공원,37.7387661,127.0159233,2326,경기도 의정부시
