가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수수량,가로수길길이,제공기관명
함열 칠목리 감나무 가로수 조성,36.084308,126.967112,36.087327,126.979212,300,1.3,전라북도 익산시
남북로 가로수 조성(2007년 추기),35.939438,126.946963,35.933043,126.944599,95,0.8,전라북도 익산시
목천동 소나무 거리 조성공사,35.917041,126.932696,35.913645,126.931801,83,0.5,전라북도 익산시
27번국도 가로수 조성공사,35.924571,126.977928,35.902773,127.029961,986,6,전라북도 익산시
동익산역 앞 가로수 식재,35.927591,126.955789,35.929985,126.956789,91,1,전라북도 익산시
하나로변 가로수 식재사업(메타세쿼이아)하나로변(어양교차로 ~ 각동교차로),35.965715,126.980516,35.999603,126.976667,664,3.2,전라북도 익산시
함열여중 앞 가로수 식재사업,36.081613,126.967295,36.083308,126.977027,,1,전라북도 익산시
신흥동 가로수 식재조성(석암초 입구까지),35.941487,126.995579,35.934847,127.006161,190,0.8,전라북도 익산시
하나로 메타세쿼이아 가로수 식재사업하나2로(월성동 용연교 ~ 삼기면 서두리 하갈교차로),35.995412,126.977503,36.025104,126.974705,675,7,전라북도 익산시
23번국도 가로수 조성사업,35.965156,126.953315,35.964888,126.948092,876,14.2,전라북도 익산시
국도23호선 배롱나무 꽃길조성사업,35.965156,126.953315,35.964888,126.948092,,10.8,전라북도 익산시
고분전시관 진입로 가로수식재사업,36.052317,126.878549,36.047001,126.873034,150,1.5,전라북도 익산시
사자암 진입로 가로수 식재사업,36.004695,127.041534,36.009885,127.043941,113,1,전라북도 익산시
"인북2로,마한로간 가로수 식재사업",35.965414,126.964104,35.964391,126.971474,,1,전라북도 익산시
부평로 가로수 식재사업,35.963108,126.989733,35.952789,126.994497,,1.7,전라북도 익산시
백제로 가로수 식재사업,36.107779,126.874301,36.075241,126.912431,923,4.6,전라북도 익산시
왕궁 궁평교 가로수 조성사업,35.973504,127.065984,35.966601,127.080594,71,0.6,전라북도 익산시
낭산 가산마을 가로수 조성사업,36.076719,126.986391,36.079175,126.994448,140,1.5,전라북도 익산시
백제로(1구간)가로수 식재공사,36.067882,126.917194,36.063611,126.921688,128,0.8,전라북도 익산시
백제로(2구간)가로수 식재공사,36.063611,126.921688,36.052628,126.922771,310,1.9,전라북도 익산시
백제로(3구간)가로수 식재공사,36.052628,126.922771,36.047828,126.935217,160,1,전라북도 익산시
백제로(4구간)가로수 식재공사,36.047828,126.935217,36.052094,126.949328,240,1.5,전라북도 익산시
백제로(5구간)가로수 식재공사,36.052094,126.949328,36.047457,126.959329,205,1.3,전라북도 익산시
723번 지방도(1구간) 가로수 식재공사,36.047457,126.959329,36.040151,126.972753,330,2,전라북도 익산시
723번 지방도(2구간) 가로수 식재공사,36.040151,126.972753,36.033735,126.978515,210,1.3,전라북도 익산시
723번 지방도(3구간) 가로수 식재공사,36.033735,126.978515,36.023041,126.986784,330,2,전라북도 익산시
723번 지방도(4구간) 가로수 식재공사,36.023041,126.986784,36.013863,126.993365,195,1.2,전라북도 익산시
황등 가로수 식재공사,35.999759,126.931677,36.006277,126.933041,192,1.2,전라북도 익산시
학곤로 가로수 식재공사,35.938148,126.936231,35.939183,126.931135,76,1,전라북도 익산시
무왕로 가로수 식재공사,35.964802,127.010498,35.972497,127.031036,79,1.5,전라북도 익산시
목천동 배롱나무 꽃길조성 사업,35.928688,126.939102,35.915901,126.928225,100,0.5,전라북도 익산시
부송중 앞 가로수 조성공사,35.959254,127.001007,35.954556,126.996493,,0.2,전라북도 익산시
여산면 가람로(1구간) 가로수 식재공사,36.074067,127.088261,36.058261,127.085111,180,1.5,전라북도 익산시
여산면 가람로(2구간) 가로수 식재공사,36.058261,127.085111,36.044231,127.087778,180,1.5,전라북도 익산시
여산면 가람로(3구간) 가로수 식재공사,36.044231,127.087778,36.032854,127.093521,120,1,전라북도 익산시
함열 상지원 가로수 조성사업,36.048185,126.975448,36.045371,126.977875,33,0.3,전라북도 익산시
711가로수 조성사업 (용안덕용교차로~성당교차로),36.112146,126.957235,36.089442,126.931771,408,4,전라북도 익산시
선화로 가로수 조성사업,35.950471,126.992285,35.952728,126.994378,,1.5,전라북도 익산시
711지방도 가로수 조성사업 (성당교차로~함라교차로),36.089409,126.931778,36.061426,126.914136,270,3.6,전라북도 익산시
711지방도 가로수 조성사업,36.061426,126.914136,36.031161,126.883209,372,4.5,전라북도 익산시
하나로 가로수 정비사업,35.965411,126.980431,35.958686,126.981661,44,1,전라북도 익산시
대남대로,35.148186,126.888792,35.138244,126.921623,766,7940,광주광역시 남구
독립로,35.133161,126.90143,35.148909,126.903347,334,3440,광주광역시 남구
중앙로,37.504147,126.956954,35.145965,126.899653,264,2660,광주광역시 남구
서문로,35.133161,126.90143,35.084381,126.869495,1580,14100,광주광역시 남구
월산로,35.138466,126.901353,35.151832,126.895863,391,3708,광주광역시 남구
회재로,35.137101,126.901378,35.064359,126.835818,1193,9900,광주광역시 남구
금화로,35.139354,126.88346,35.148853,126.890764,215,2280,광주광역시 남구
군분로,35.134258,126.896523,35.147139,126.887466,238,4040,광주광역시 남구
금당로,35.129712,126.895043,35.123162,126.895959,117,1650,광주광역시 남구
도동길,35.099151,126.887014,35.089932,126.884957,378,3020,광주광역시 남구
화산로,35.112941,126.89804,35.115175,126.9089,250,3000,광주광역시 남구
진제길,35.112699,126.90176,35.115602,126.902268,73,806,광주광역시 남구
효덕로,35.111049,126.896116,35.098611,126.905911,379,3660,광주광역시 남구
송암로,35.108277,126.879461,35.113853,126.869838,326,4570,광주광역시 남구
봉선로,35.133161,126.90143,35.122033,126.917555,418,4370,광주광역시 남구
봉선1로,35.127772,126.905224,35.128106,126.917151,207,2480,광주광역시 남구
봉선2로,35.125932,126.906914,35.12584,126.918172,213,2140,광주광역시 남구
봉선중앙로,35.133708,126.910369,35.121277,126.912483,238,2840,광주광역시 남구
용대로,35.127488,126.918138,35.120909,126.917681,295,2654,광주광역시 남구
봉선중길,35.130384,126.911765,35.130322,126.916043,57,620,광주광역시 남구
유안초등북길,35.129979,126.914286,35.126103,126.914049,50,428,광주광역시 남구
제석로,35.12536,126.908121,35.115175,126.9089,304,3760,광주광역시 남구
양림로,35.134931,126.909839,35.138966,126.918805,168,1900,광주광역시 남구
제중로,35.135954,126.916812,35.136919,126.914833,43,476,광주광역시 남구
백운로,35.134448,126.910321,35.142971,126.906291,195,2160,광주광역시 남구
진다리로,35.136868,126.90183,35.136522,126.907931,99,1100,광주광역시 남구
천변좌로,35.148778,126.909368,35.137694,126.919956,152,4020,광주광역시 남구
포충로,35.08028,126.832095,35.084322,126.868725,2606,42340,광주광역시 남구
고싸움로,35.082099,126.831564,35.070049,126.835551,42,280,광주광역시 남구
방림로,35.133448,126.91786,35.135087,126.921689,44,500,광주광역시 남구
큰방림길,35.134724,126.920995,35.131223,126.923359,89,900,광주광역시 남구
회서로,35.12888,126.89715,35.132305,126.892748,110,1300,광주광역시 남구
오방로,35.135259,126.917916,35.126192,126.91853,395,4684,광주광역시 남구
효사랑길,35.122205,126.917686,35.121332,126.916769,24,420,광주광역시 남구
효우로,35.113033,126.90497,35.099151,126.887014,906,9780,광주광역시 남구
효우1로,35.104244,126.896795,35.104388,126.897329,25,940,광주광역시 남구
효우2로,35.099151,126.887014,35.099151,126.887014,283,2020,광주광역시 남구
덕남길,35.101515,126.89623,35.097309,126.894991,86,1800,광주광역시 남구
노대실로,35.108289,126.904728,35.103049,126.903162,270,2830,광주광역시 남구
주월로,35.133083,126.892695,35.140848,126.886233,172,2200,광주광역시 남구
서문대로402번길,35.104051,126.879193,35.101815,126.884885,66,1100,광주광역시 남구
임암길11번길,35.092705,126.852581,35.098461,126.848598,270,1500,광주광역시 남구
고싸움로,35.06883,126.83496,35.077418,126.836915,76,1800,광주광역시 남구
광나루로,37.548227,127.06785,37.538537,127.099242,535,2.7,서울특별시 광진구
아차산로,37.542106,127.064038,37.551008,127.109113,1007,4.7,서울특별시 광진구
뚝섬로,37.53704,127.06152,37.53442,127.091635,443,2.9,서울특별시 광진구
동일로,37.540103,127.06285,37.557898,127.072871,507,4.6,서울특별시 광진구
답십리로,37.571683,127.079319,37.571309,127.083364,25,0.3,서울특별시 광진구
능동로,37.531969,127.06697,37.568477,127.085917,898,4.3,서울특별시 광진구
자양로,37.530557,127.086818,37.554393,127.094414,511,3.2,서울특별시 광진구
용마산로,37.553628,127.088556,37.570756,127.086174,374,1.9,서울특별시 광진구
천호대로,37.559207,127.073879,37.544254,127.107246,723,3.5,서울특별시 광진구
구천면로,37.546406,127.105604,37.546228,127.108415,86,0.3,서울특별시 광진구
광장로,37.54536,127.097783,37.548014,127.107182,43,0.9,서울특별시 광진구
워커힐로,37.542587,127.094457,37.551791,127.10686,197,1.7,서울특별시 광진구
구의로,37.53801,127.089168,37.544458,127.090648,72,0.8,서울특별시 광진구
광나루로56길,37.535909,127.094479,37.539235,127.098352,78,0.5,서울특별시 광진구
강변역로,37.538078,127.090091,37.537397,127.093288,78,1,서울특별시 광진구
구의강변로,37.531016,127.091904,37.540149,127.094253,205,1.1,서울특별시 광진구
자양번영로,37.530068,127.074791,37.537784,127.077173,183,0.9,서울특별시 광진구
긴고랑로,37.564208,127.076368,37.561929,127.096088,396,2,서울특별시 광진구
영화사로,37.558646,127.087762,37.550719,127.100894,120,1.5,서울특별시 광진구
"아차산로76,78길",37.546415,127.107589,37.550243,127.108834,190,1.1,서울특별시 광진구
능동로10길,37.537397,127.069631,37.535347,127.075446,43,0.6,서울특별시 광진구
아차산로36길,37.536168,127.073686,37.538605,127.074453,31,0.3,서울특별시 광진구
아차산로70길,37.539235,127.098352,37.542859,127.101334,161,0.5,서울특별시 광진구
강변역로4길,37.532437,127.092966,37.535356,127.09391,78,0.3,서울특별시 광진구
군자로,37.548056,127.070414,37.548694,127.070768,16,0.08,서울특별시 광진구
천호대로 138길,37.547742,127.092301,37.548779,127.093213,16,0.1,서울특별시 광진구
강릉대로,37.44516696,128.5239104,37.45174492,128.5254314,168,1,강원도 강릉시
강릉대로,37.45174492,128.5254314,37.45319032,128.5344502,218,1.33,강원도 강릉시
강릉대로,37.45319032,128.5344502,37.4671004,128.5427882,170,1.45,강원도 강릉시
강릉대로,37.4671004,128.5427882,37.46257196,128.5447347,66,0.86,강원도 강릉시
강릉대로,37.46257196,128.5447347,37.472634,128.5513883,133,1.15,강원도 강릉시
강릉대로,37.472634,128.5513883,37.4616878,128.5438041,250,1.65,강원도 강릉시
강릉대로,37.4616878,128.5438041,37.4671004,128.5427882,26,0.35,강원도 강릉시
강릉대로,37.47123036,128.5525532,37.472634,128.5513883,50,0.38,강원도 강릉시
강릉대로,37.46127344,128.5438768,37.46167196,128.5437879,13,0.12,강원도 강릉시
교동광장로,37.45539388,128.5228124,37.4550184,128.5253389,239,1.09,강원도 강릉시
화부산로,37.45446364,128.5376704,37.45331992,128.5310136,19,0.21,강원도 강릉시
경포로,37.46416028,128.5391032,37.4852452,128.541256,628,3.14,강원도 강릉시
연주로,37.51564228,128.5016184,37.5365832,128.4928524,216,2.48,강원도 강릉시
진고개로,37.51305784,128.5017232,37.50485124,128.4220747,418,11.75,강원도 강릉시
경강로,37.445802,128.5326192,37.46252948,128.5635243,939,7.87,강원도 강릉시
성덕포남로,37.45591876,128.5438678,37.4667692,128.5429106,53,0.63,강원도 강릉시
동해대로,37.47528756,128.5140579,37.4736456,128.5228747,127,2.46,강원도 강릉시
동해대로,37.45146952,128.5237787,37.4345192,128.5555823,465,5.5,강원도 강릉시
율곡로,37.46376392,128.5310429,37.45487728,128.5331477,200,1.76,강원도 강릉시
율곡로,37.76306149,128.8924474,37.76040779,128.8946908,77,0.5,강원도 강릉시
율곡로,37.4551876,128.5406408,37.44277548,128.5512457,278,2.43,강원도 강릉시
월호평길,37.44243924,128.5551762,37.44483576,128.5626826,192,1.14,강원도 강릉시
율곡로,37.73983792,128.9320231,37.73253486,128.9467709,282,1.7,강원도 강릉시
임영로,37.45467352,128.533143,37.459882,128.5334494,199,1.22,강원도 강릉시
안현로,37.47420396,128.5120747,37.48208692,128.5410361,461,4.03,강원도 강릉시
해안로,37.489288,128.5415728,37.4625302,128.563651,628,5.3,강원도 강릉시
성덕로,37.75691461,128.9237705,37.76889329,128.943687,570,2.87,강원도 강릉시
난설헌로,37.46530112,128.5344959,37.47437532,128.5459692,134,2.64,강원도 강릉시
하평3길,37.46258384,128.5447736,37.46141276,128.5505124,87,0.61,강원도 강릉시
회산로,37.44290148,128.5272696,37.43329736,128.5031402,603,3.8,강원도 강릉시
선수촌로,37.45145944,128.5156498,37.45496008,128.5212533,405,2.03,강원도 강릉시
칠성로,37.41575664,128.5403708,37.4406828,128.544721,356,4.6,강원도 강릉시
반송로,35.237476,129.172075,35.235518,129.157783,252,2,부산광역시 기장군
일광로,35.260111,129.226769,35.315301,129.261274,485,3,부산광역시 기장군
장안산단 진입로,35.351631,129.255467,35.341175,129.259098,353,3,부산광역시 기장군
기장대로,35.197558,129.205996,35.251519,129.221146,1201,8,부산광역시 기장군
정관로,35.323242,129.196571,35.337166,129.161483,1088,8,부산광역시 기장군
장곡길,35.310137,129.241097,35.302103,129.257308,206,1,부산광역시 기장군
대변로,35.235843,129.217788,35.227961,129.224218,213,1,부산광역시 기장군
기장해안로,35.182464,129.208422,35.224244,129.226534,1991,14,부산광역시 기장군
철마로,35.283522,129.125725,35.287521,129.109011,267,2,부산광역시 기장군
곰내길,35.294346,129.168449,35.315875,129.171805,511,4,부산광역시 기장군
개좌로,35.274721,129.149985,35.251721,129.140991,368,3,부산광역시 기장군
곡천길,35.286927,129.210601,35.280833,129.201612,90,1,부산광역시 기장군
서편길,35.324373,129.202756,35.325411,129.200415,183,1,부산광역시 기장군
차성로,35.234292,129.213102,35.217584,129.211116,435,3,부산광역시 기장군
반룡로,35.335894,129.269173,35.336908,129.274986,548,4,부산광역시 기장군
장안로,35.340786,129.249412,35.370551,129.243469,451,3,부산광역시 기장군
차성로,35.234292,129.213102,35.254722,129.217859,306,2,부산광역시 기장군
산단로,35.317339,129.176489,35.342341,129.160212,900,6,부산광역시 기장군
소정안길,35.201791,129.206478,35.206666,129.203787,191,1,부산광역시 기장군
고촌로,35.237923,129.172517,35.236381,129.168365,267,2,부산광역시 기장군
장안산단로,35.338915,129.258446,35.330248,129.268882,2241,16,부산광역시 기장군
정관산단로,35.316573,129.179999,35.316743,129.190962,2205,15,부산광역시 기장군
명례산단로,35.374455,129.253591,35.362794,129.256376,1916,13,부산광역시 기장군
협동로,35.370551,129.243469,35.376439,129.261571,94,1,부산광역시 기장군
