상권명,시도명,시군구명,상권좌표수,좌표(경위도)_wgs84
담양여객버스터미널,전라남도,담양군,22,"126.984773825075,35.3151469159505|126.983603901392,35.3146052912636|126.983537475678,35.3146407886636|126.983564270024,35.3151367692227|126.982398473892,35.3151450056038|126.982276954702,35.315189053049|126.982046209037,35.3160524322502|126.981817037561,35.3167896318011|126.981736341408,35.3170864064814|126.981653839383,35.3175273856388|126.981607371951,35.3177252969776|126.981683556238,35.3177890338158|126.981593667573,35.3179415113107|126.981432044811,35.3185530856816|126.981197893118,35.3196868458898|126.982526447907,35.3198602640133|126.984320017858,35.3197851845381|126.984931604158,35.3183661429827|126.984966280311,35.3182312276304|126.985224818722,35.3177827077546|126.986135739983,35.3161678652363|126.984773825075,35.3151469159505"
덕연동,전라남도,순천시,15,"127.517032875468,34.9501554282692|127.516614435918,34.9486933954826|127.517763832873,34.9487249936905|127.517851355017,34.9449842579098|127.516690957097,34.9449706464148|127.516710710524,34.943465276688|127.51657039795,34.9431221630359|127.514893117387,34.9435121425309|127.513785833782,34.9437781692221|127.515937091237,34.9503133437136|127.516133580773,34.9504132852923|127.517566237729,34.9506894055291|127.517709251237,34.9505727812263|127.517732884781,34.9502753913062|127.517032875468,34.9501554282692"
삼산동,전라남도,순천시,11,"127.487134708658,34.9673954078673|127.486609641652,34.9673030497245|127.486171506841,34.9673192314054|127.484563687898,34.9670059412326|127.483578326259,34.970472390982|127.483676264704,34.9705719668641|127.485732355801,34.9710133669949|127.48608228441,34.9710959754884|127.486944514325,34.9680436587901|127.487123365976,34.9674584623801|127.487134708658,34.9673954078673"
순천만국가정원,전라남도,순천시,13,"127.519549170763,34.9335333209722|127.512498917119,34.9318105648221|127.512176166219,34.9327107408523|127.511574268108,34.9345383086256|127.510838743979,34.9367439525055|127.511899174464,34.936982585765|127.51288675737,34.9365808771838|127.515520846329,34.9354104554613|127.5198833694,34.934418076185|127.520103759839,34.9341665332791|127.52014906235,34.9339052860538|127.519898504476,34.9336969617536|127.519549170763,34.9335333209722"
순천시청,전라남도,순천시,13,"127.489174513969,34.9492214809132|127.489164011833,34.9491493197687|127.489087653558,34.9491039263792|127.486514390939,34.9491652248625|127.486921768544,34.9487973410572|127.486540266101,34.9485252946304|127.484623996419,34.950329145078|127.48402884575,34.9509576502364|127.48412693076,34.9510301826935|127.488955901104,34.9509333451588|127.488989415594,34.9508253101092|127.488943152292,34.9494548912033|127.489174513969,34.9492214809132"
순천역,전라남도,순천시,33,"127.502669362033,34.9463475541121|127.506040849783,34.94460341154|127.505596206798,34.9438984652058|127.505343551104,34.9440416742644|127.504941518397,34.9435352208827|127.504854155015,34.9434988072886|127.504173412702,34.9438295813396|127.502730679537,34.9434360719229|127.50253064065,34.94393106132|127.501120701659,34.9435466813528|127.500614776855,34.9439322389378|127.500614286448,34.9440133687951|127.50093040233,34.944240030279|127.501139493911,34.9440605934802|127.501523037115,34.9439990606015|127.501850972672,34.9440815336194|127.50166171134,34.9446036095195|127.501497443371,34.9446119522197|127.501322227799,34.9446202498929|127.500442061171,34.9453378164747|127.500483344514,34.9457526596065|127.501151536676,34.9456922945849|127.501295271863,34.9454585020784|127.501350391172,34.9453956251165|127.501460411938,34.9453059288248|127.501614005546,34.9452524692682|127.50181095467,34.9452713039966|127.502019394938,34.9452000388639|127.502106269875,34.9453175843492|127.502215420647,34.9453721182247|127.502389388882,34.9455711511393|127.502158726617,34.9456964140065|127.502669362033,34.9463475541121"
신대지구,전라남도,순천시,29,"127.556696916171,34.9322948344537|127.556502111978,34.9318794499704|127.555143017632,34.9322080418224|127.554912860285,34.9322612899028|127.554104986177,34.9298333846433|127.552983933884,34.9266290610498|127.551383724798,34.9270288447075|127.551043783795,34.9271447844201|127.550758421657,34.9272879684064|127.550943366704,34.9274959878636|127.55096471901,34.9275952282022|127.550811189747,34.9276487508107|127.55161928806,34.930013576336|127.552071780556,34.9313494146113|127.552082140431,34.9314576290033|127.552534648116,34.932793465353|127.548972549554,34.9336277190024|127.545410379953,34.9344618675537|127.545366247753,34.9345248057684|127.546088315166,34.9365918595899|127.546153796663,34.936628162148|127.549825615838,34.9357763680541|127.555612577677,34.9344544128257|127.555656847401,34.9343644272858|127.555182727884,34.9329654209737|127.555379951772,34.9329300816718|127.556366649145,34.9326452061249|127.556641606005,34.9324028096498|127.556696916171,34.9322948344537"
왕조1동_2,전라남도,순천시,38,"127.521338288517,34.9629281368713|127.521074867529,34.9592581447719|127.520976112399,34.9592938150964|127.520832042028,34.9595907316434|127.5206236334,34.9596530142905|127.520316782687,34.9596968797661|127.519391837148,34.9587016244514|127.5193159779,34.958566105605|127.519316869915,34.9584128602594|127.518890314567,34.9583300448837|127.518859409568,34.9579963811855|127.520633628119,34.9579312575154|127.520677896509,34.9578502999114|127.520601866121,34.9558577648708|127.520952289584,34.9558501284836|127.520925298713,34.9548403821751|127.520806324539,34.9545875042574|127.520588967992,34.9543071952236|127.520700130892,34.9540191638755|127.521344306443,34.9524441327607|127.521867241556,34.9510038418164|127.521791124227,34.9509133966015|127.518178191766,34.9508901491921|127.516220059026,34.9506029363131|127.516099151429,34.9506835880488|127.516668445415,34.9525608943937|127.515542796198,34.9522048527683|127.515411307971,34.9540883907535|127.516275950833,34.9541459144016|127.516962302458,34.9547345892013|127.516719526752,34.9550581536396|127.517721516953,34.955972602805|127.518268867295,34.9559927974218|127.518026783214,34.9580742220325|127.518212784746,34.9618520903459|127.520994737953,34.9617458695509|127.521097387634,34.9629271901688|127.521338288517,34.9629281368713"
왕조1동_3,전라남도,순천시,19,"127.517850487729,34.9582628319194|127.517919973106,34.9576140528476|127.51748194733,34.9576213335486|127.517117931257,34.9580796379693|127.516996538937,34.9582414202814|127.516995589883,34.9584036800083|127.517093185902,34.9585663303623|127.517038069588,34.9586292143571|127.516785176995,34.9588085043696|127.516280497417,34.9589777798011|127.516345613683,34.9590771993208|127.516910506157,34.9598456846042|127.517225884408,34.9602165347875|127.517573166662,34.960749773908|127.517670345302,34.9609845391767|127.517754732001,34.9615347659213|127.517973465869,34.9615807047053|127.518006631162,34.961526748115|127.517850487729,34.9582628319194"
왕조2동_2,전라남도,순천시,11,"127.534167696944,34.9539902622372|127.531741595997,34.9531786595167|127.531631955056,34.9532052821057|127.531544007089,34.9532680466024|127.531167195221,34.9540689014182|127.530801683378,34.9548066958929|127.53095430356,34.9549244739135|127.533358804241,34.9556909363387|127.533446447936,34.9556822572913|127.534222085487,34.9540535727081|127.534167696944,34.9539902622372"
중앙동,전라남도,순천시,26,"127.486613475568,34.9578827905906|127.486593314583,34.9576032522552|127.485979986889,34.9576277096253|127.485960052592,34.9573121136395|127.485752017137,34.9573112355855|127.485796431603,34.9572122622001|127.485887280831,34.9566897973766|127.48583326481,34.9565723792576|127.48558171549,34.9565262441174|127.485372221247,34.9567597395303|127.485074682545,34.9570649794259|127.48494295475,34.9571185102753|127.484734751052,34.9571446736438|127.484636827081,34.9570450985225|127.484449959018,34.9571614979124|127.484449452441,34.9572426273885|127.484349839784,34.9574134836199|127.484283581262,34.9575033493627|127.48430441002,34.9576747153947|127.484415620201,34.9591535842619|127.484513827794,34.95920808763|127.485543641145,34.9591222950559|127.485471545236,34.9583918061135|127.486621622367,34.9583335561333|127.48667653736,34.9583067436855|127.486613475568,34.9578827905906"
풍덕동,전라남도,순천시,8,"127.496058761836,34.946013893786|127.496747736725,34.9443400169223|127.494185022221,34.9444916686778|127.494340627575,34.9458985995105|127.494536528412,34.9460887199533|127.494809615927,34.9461890136916|127.495981467576,34.9461217498237|127.496058761836,34.946013893786"
해룡면,전라남도,순천시,17,"127.527280912561,34.9539547256722|127.527713536137,34.9529738063626|127.528085174848,34.9530834220315|127.52815102178,34.953056633073|127.528450291426,34.9524177512792|127.529270053541,34.9526643164255|127.530090512421,34.9508645523217|127.530353242443,34.9489454432623|127.530502074915,34.9478011550421|127.530458743821,34.9477198561535|127.528806259517,34.9475962873006|127.528646301452,34.9487675743269|127.528542623607,34.9496686389666|127.528395098284,34.9505785483418|127.526876321238,34.9538630089013|127.527215013031,34.9539905285961|127.527280912561,34.9539547256722"
화순읍_1,전라남도,화순군,18,"126.992321342067,35.0610260973224|126.992316683857,35.0605122540245|126.990320872988,35.0605587807046|126.98843501108,35.0605791477984|126.988313765859,35.0606322227788|126.988950522183,35.0614487943578|126.989576218212,35.0622742847086|126.989866758833,35.0627183925654|126.989939834659,35.0630164658958|126.989924770717,35.0633498627441|126.989644729768,35.063834295759|126.989632104144,35.0639694023886|126.989570638913,35.0645097376703|126.989688784135,35.0647090307703|126.990167467097,35.0650104767825|126.990138160066,35.0620445907142|126.99232036004,35.061999613673|126.992321342067,35.0610260973224"
화순읍_2,전라남도,화순군,19,"126.992264087046,35.0603315353657|126.992308376247,35.0602958462953|126.992327742411,35.0596109339748|126.992328627074,35.0595388283649|126.99124331758,35.059538834954|126.991224826186,35.0592592437506|126.990106525131,35.0592679803449|126.990110192298,35.0580781472909|126.989003090776,35.0580689387177|126.988438842288,35.0584879050482|126.988372074453,35.0585684761012|126.988433846977,35.0588934986769|126.988429850657,35.0592179735597|126.988293426942,35.0596134585198|126.988234399661,35.0599555032524|126.988284877762,35.0603074741065|126.988745379993,35.0603022943886|126.988810040446,35.0603929737878|126.992264087046,35.0603315353657"
동홍동,제주특별자치도,서귀포시,15,"126.577534788514,33.2565097979837|126.577568290183,33.2564290354823|126.577277646153,33.2558216318809|126.576936863502,33.2549972668254|126.576787530271,33.2549414626374|126.57514581326,33.2549316976356|126.573504097437,33.2549219109633|126.573501262464,33.2564185583201|126.573554031346,33.2564732598982|126.574166192284,33.2564442089486|126.574149318897,33.2568226936885|126.575716110628,33.2568225989534|126.576864454278,33.256817701031|126.577069481844,33.2567479157695|126.577534788514,33.2565097979837"
중앙동,제주특별자치도,서귀포시,49,"126.564723029864,33.251160421808|126.56593656039,33.2504441003786|126.566273552839,33.2508356760097|126.566370110919,33.2508367880525|126.567107009806,33.2503944652968|126.567722801948,33.2501400836912|126.567677239184,33.249643671633|126.569278726727,33.2494817646737|126.569829088349,33.2486315546973|126.569458728873,33.2483117342212|126.568634834042,33.247508843088|126.568491989638,33.2477145720083|126.568338269391,33.2479291918209|126.568143544071,33.2480261299107|126.567949552703,33.2480779954039|126.567893120239,33.2482486529907|126.567780396331,33.247922774973|126.567678401504,33.2475970202921|126.567517473727,33.24693699002|126.567076588683,33.2469950291988|126.566432749193,33.246996633027|126.566268738227,33.2471840833123|126.565943655716,33.2473786941862|126.565901486665,33.2466749492305|126.564173222152,33.2467181414899|126.56321166634,33.2464636119926|126.563278981993,33.2462840660658|126.563398464468,33.2461952834917|126.563422572569,33.2460332711513|126.563691805567,33.2459732646346|126.563801295585,33.2458392856626|126.562055868059,33.2456207826882|126.5612071744,33.2456831062817|126.561124316368,33.2474673436883|126.55999539381,33.246949386919|126.559887669017,33.2469751892168|126.559912173431,33.2474443116329|126.559748738852,33.2475956952084|126.55885686426,33.2502902126875|126.559026304396,33.2504274160646|126.558408712226,33.2507899268174|126.559389333936,33.251847149783|126.559214805397,33.2526746134444|126.559309739536,33.2527748895841|126.560925815255,33.2530370183045|126.562743982365,33.2534096532242|126.563082802823,33.2523767097424|126.563627938465,33.251851049291|126.564723029864,33.251160421808"
고마로,제주특별자치도,제주시,16,"126.54411808535,33.5011132586112|126.543179410037,33.5006153847313|126.542436954903,33.5018959144422|126.541585975285,33.5032292574365|126.541563096749,33.5033101301635|126.54208322084,33.5037399862894|126.541972604282,33.5039190008875|126.541311647901,33.5054709531886|126.541836162978,33.5056394052741|126.541955276828,33.5055957270545|126.542292265114,33.5047522080316|126.542674140151,33.5044411448594|126.542653828126,33.5043687801324|126.542324956299,33.5040854265672|126.543320182439,33.5024923160605|126.54411808535,33.5011132586112"
대학로,제주특별자치도,제주시,33,"126.530675853011,33.4999089020239|126.530067301447,33.4996222027345|126.529704080691,33.4994646295783|126.53023284343,33.4987406220647|126.531288249681,33.4993301326721|126.53138538535,33.499313251479|126.532154478439,33.4983757032919|126.532133872483,33.4983213649395|126.531674430989,33.498126595723|126.531301975116,33.4978787604879|126.530036128186,33.4970072680631|126.529717323278,33.4967690797766|126.52965109627,33.4968674678323|126.529529400564,33.4970643713805|126.529055046319,33.4977529584879|126.528713505192,33.4975866239117|126.528637736344,33.497612772265|126.528362060998,33.498006194014|126.527829388351,33.4983244388158|126.527891655428,33.4984604140047|126.52781542827,33.4985136036104|126.527340594882,33.499229225189|126.527371652063,33.4993017198615|126.528029567164,33.499850474514|126.526891390342,33.49970172433|126.526826530754,33.4997189853753|126.526776324443,33.500142128511|126.528676121959,33.5004351539242|126.528912214643,33.500474017605|126.530054162881,33.5010375180793|126.530130086573,33.5010023550088|126.530738734205,33.5000088201466|126.530675853011,33.4999089020239"
