자전거보관소명,위도,경도,보관대수,제공기관명
신흥동주민센터,37.520128,126.773941,7,경기도 부천시
삼정공원,37.520561,126.772361,9,경기도 부천시
감리교회 앞,37.519521,126.785471,10,경기도 부천시
내동 어린이 공원,37.522542,126.784951,10,경기도 부천시
삼정동 어린이 공원,37.518701,126.767844,10,경기도 부천시
삼정복지회관,37.519848,126.766516,20,경기도 부천시
내동중학교(차양막),37.518161,126.774205,20,경기도 부천시
주식회사태익옆,37.521172,126.772885,20,경기도 부천시
삼정가로공원(장승공원),37.520417,126.770855,10,경기도 부천시
노동복지회관,37.524062,126.785004,7,경기도 부천시
오정동179 세종아(2차),37.528337,126.786385,8,경기도 부천시
덕산중학교 후문 입구,37.528699,126.793535,40,경기도 부천시
오정대로,37.532192,126.766207,10,경기도 부천시
오정대로,37.531801,126.791229,10,경기도 부천시
중동역 푸르지오(아) 앞 다산공원,37.485925,126.765873,10,경기도 부천시
오정농협 앞,37.527931,126.787628,10,경기도 부천시
신흥로 램프 자전거 ?터,37.532448,126.774305,20,경기도 부천시
덕산중학교 앞,37.528677,126.793548,40,경기도 부천시
덕산중학교,37.528677,126.793531,30,경기도 부천시
오정동주민센터,37.528601,126.790752,10,경기도 부천시
오정동주민센터,37.528601,126.790752,20,경기도 부천시
여월중학교,37.517528,126.797542,20,경기도 부천시
한강프라지약국,37.520174,126.805198,5,경기도 부천시
은데미공원 근처,37.521179,126.811929,18,경기도 부천시
홈플러스 앞,37.515997,126.802392,25,경기도 부천시
중소기업은행옆,37.518786,126.805197,20,경기도 부천시
오정경찰서,37.514651,126.800217,5,경기도 부천시
다운타운,37.502662,126.774196,10,경기도 부천시
대우중동마이빌 2동,37.502937,126.771964,10,경기도 부천시
드림빌딩,37.504702,126.766755,10,경기도 부천시
의성교회,37.495005,126.770816,5,경기도 부천시
부천재활요양병원,37.503167,126.778531,10,경기도 부천시
부천세무서,37.507322,126.77429,10,경기도 부천시
한마당 공영주차장,37.502774,126.773697,10,경기도 부천시
다운타운,37.502662,126.774196,5,경기도 부천시
다운타운,37.502662,126.774196,10,경기도 부천시
호정프라자,37.501532,126.774644,10,경기도 부천시
전자랜드,37.504302,126.769849,5,경기도 부천시
중동교회 우측,37.504026,126.771855,10,경기도 부천시
중동교회 좌측,37.504026,126.771855,10,경기도 부천시
보람마을,37.498749,126.758382,10,경기도 부천시
한신빌딩,37.506453,126.775695,10,경기도 부천시
21세기 치과,37.504958,126.765371,10,경기도 부천시
금호프라자,37.496304,126.776201,10,경기도 부천시
산업은행앞 횡단보도 우측,37.491119,126.755005,7,경기도 부천시
OK공인중개사 앞,37.490081,126.753404,16,경기도 부천시
산업은행앞 횡단보도 좌측,37.491119,126.755005,8,경기도 부천시
이안부동산 앞,37.490078,126.753388,7,경기도 부천시
중원중학교,37.510101,126.759947,10,경기도 부천시
중3동 우체국,37.507304,126.772548,10,경기도 부천시
대원상가 앞,37.496585,126.780719,10,경기도 부천시
중원고등학교 앞,37.510101,126.759947,20,경기도 부천시
하나빌딩,37.504477,126.768511,10,경기도 부천시
드림빌딩,37.504702,126.766755,10,경기도 부천시
드림빌딩,37.504702,126.766755,10,경기도 부천시
상동역 서측,37.503526,126.766322,117,경기도 부천시
스타펠리스앞,37.506403,126.749433,37,경기도 부천시
토성프라자,37.507485,126.752062,10,경기도 부천시
승재프라자 뒤,37.507477,126.753012,10,경기도 부천시
상동프라자,37.507035,126.752941,10,경기도 부천시
상동프라자,37.507035,126.752941,20,경기도 부천시
비잔티움,37.506292,126.752511,14,경기도 부천시
뱅뱅프라자 굴포로변,37.507288,126.753875,10,경기도 부천시
썬프라자,37.507001,126.753868,34,경기도 부천시
보람프라자,37.507277,126.754531,8,경기도 부천시
월드컵타운,37.507244,126.754792,44,경기도 부천시
보람씨티프라자,37.507137,126.755732,20,경기도 부천시
효성프라자,37.506791,126.757932,20,경기도 부천시
그린힐 앞,37.506039,126.757639,27,경기도 부천시
그린힐 뒤,37.506039,126.757639,18,경기도 부천시
대림빌딩,37.507535,126.751688,20,경기도 부천시
상동천주교회,37.515677,126.758171,21,경기도 부천시
경남아너스빌 부근,37.503526,126.766322,7,경기도 부천시
광장프라자,37.506916,126.749346,10,경기도 부천시
디아뜨빌딩 앞,37.507601,126.749357,10,경기도 부천시
뜨레소가구 옆,37.507601,126.749357,10,경기도 부천시
리즈빌관광호텔 앞,37.506007,126.757165,5,경기도 부천시
마이하우스 앞,37.506014,126.756814,5,경기도 부천시
예인떡집,37.506039,126.757639,5,경기도 부천시
임금님쌀,37.506106,126.756304,5,경기도 부천시
가나베스트타운빌딩,37.505164,126.752406,10,경기도 부천시
BYC 옆,37.505268,126.750267,10,경기도 부천시
상동중 앞,37.497986,126.745051,10,경기도 부천시
석천중 앞,37.509754,126.757035,20,경기도 부천시
동물사랑병원 앞,37.512451,126.753823,8,경기도 부천시
상동 그랜드프라자,37.506325,126.754852,10,경기도 부천시
상동 가나베스트타운,37.505164,126.752406,5,경기도 부천시
상동 비잔티움,37.506292,126.752501,5,경기도 부천시
역곡남부역 앞,37.485059,126.812374,135,경기도 부천시
역곡 홈플러스 앞,37.484807,126.814255,28,경기도 부천시
범박동 주민센터,37.470843,126.809766,8,경기도 부천시
역곡3동 주민센터,37.482757,126.810132,18,경기도 부천시
양지공원,37.476511,126.813538,10,경기도 부천시
상도중 후문,37.494384,126.760331,23,경기도 부천시
부천여고,37.489678,126.761607,27,경기도 부천시
부천중학교,37.490403,126.769162,180,경기도 부천시
상동초등학교,37.496848,126.750141,70,경기도 부천시
국민은행,37.496673,126.762217,18,경기도 부천시
엘리타워,37.488577,126.762649,10,경기도 부천시
국민은행,37.491279,126.752863,20,경기도 부천시
반달빌딩,37.490451,126.751799,19,경기도 부천시
신현대빌딩,37.490845,126.758279,20,경기도 부천시
장말문예사거리 홈플 앞,37.492677,126.766539,10,경기도 부천시
박병환 법무사 사무실 앞,37.491149,126.755683,20,경기도 부천시
송내역 투나 앞 공원,37.489294,126.754482,47,경기도 부천시
본도시락 앞,37.489908,126.754685,10,경기도 부천시
산업은행,37.49111,126.754994,10,경기도 부천시
송내사회체육관,37.482003,126.769084,20,경기도 부천시
현대아파트,37.478773,126.765293,10,경기도 부천시
삼익아파트,37.482783,126.770428,40,경기도 부천시
성라아파트,37.482394,126.773838,20,경기도 부천시
중동역 푸르지오 아파트,37.484837,126.765272,196,경기도 부천시
복사초교 앞,37.480031,126.799892,7,경기도 부천시
역곡남부역,37.485059,126.812374,135,경기도 부천시
역곡 홈플러스,37.484807,126.814255,28,경기도 부천시
국민은행 앞,37.526835,126.816395,10,경기도 부천시
괴안체육공원,37.476171,126.811078,10,경기도 부천시
햇살공원,37.468033,126.81452,10,경기도 부천시
광장,37.471547,126.813673,10,경기도 부천시
소사대공원,37.480031,126.799892,28,경기도 부천시
성호아파트,37.484163,126.755152,30,경기도 부천시
상산공원,37.518667,126.767498,17,경기도 부천시
내촌공원,37.522312,126.785391,17,경기도 부천시
누른말,37.528322,126.795928,7,경기도 부천시
작동,37.519301,126.815236,18,경기도 부천시
여월체육공원,37.51432,126.80389,17,경기도 부천시
원종공원,37.51825,126.80764,10,경기도 부천시
상일중학교,37.501424,126.751484,100,경기도 부천시
상원초등학교,37.498012,126.753396,50,경기도 부천시
상2동홈플러스,37.499435,126.751687,116,경기도 부천시
상2동 소풍,37.496434,126.749928,150,경기도 부천시
상동고등학교,37.491001,126.74485,40,경기도 부천시
상일고등학교,37.497916,126.743547,212,경기도 부천시
세이브존앞,37.506326,126.754061,10,경기도 부천시
세이브존 계남큰길 변,37.506326,126.754061,35,경기도 부천시
석천초등학교,37.51039,126.752342,40,경기도 부천시
세이브존 계남큰길 변,37.506326,126.754061,30,경기도 부천시
로얄타워,37.505196,126.75115,24,경기도 부천시
가나베스트타운,37.505164,126.752406,70,경기도 부천시
폴라리스호텔앞,37.505092,126.749003,9,경기도 부천시
늘푸른 종합상가,37.500687,126.753329,20,경기도 부천시
세종플라자,37.500412,126.755425,30,경기도 부천시
동양프라자,37.51284,126.751419,10,경기도 부천시
대동프라자,37.51279,126.751861,30,경기도 부천시
에이스프라자,37.512591,126.752622,20,경기도 부천시
스타펠리스앞,37.506403,126.749433,37,경기도 부천시
부건프라자,37.507452,126.752334,30,경기도 부천시
광장공원,37.471547,126.813673,10,경기도 부천시
햇살공원,37.467896,126.814612,10,경기도 부천시
국민은행 앞,37.526985,126.816568,10,경기도 부천시
국민은행 앞,37.527381,126.816355,20,경기도 부천시
자율방범대 사무실 옆,37.524358,126.824922,10,경기도 부천시
은행단지약수터 입구,37.522795,126.820835,10,경기도 부천시
유진프라자,37.526725,126.816378,20,경기도 부천시
고강사거리,37.528011,126.815857,10,경기도 부천시
부강아파트,37.524088,126.813362,7,경기도 부천시
수주초교 육교 밑,37.530324,126.81492,20,경기도 부천시
제일시장입구,37.528486,126.811368,10,경기도 부천시
작동공원,37.518163,126.816383,17,경기도 부천시
월산장미(아) 축대밑,37.520377,126.79928,40,경기도 부천시
까치울마을2단지주차장앞,37.511438,126.810253,40,경기도 부천시
까치울마을2단지주차장앞,37.51091,126.808551,20,경기도 부천시
까치울마을4단지주차장앞,37.508285,126.810984,20,경기도 부천시
영정천약수터 입구,37.51738,126.818462,10,경기도 부천시
기업은행 앞,37.518761,126.805187,10,경기도 부천시
장수천 약수터 입구,37.518525,126.821594,10,경기도 부천시
성곡농협 앞,37.520995,126.804561,10,경기도 부천시
미성주유소 옆,37.519449,126.804559,20,경기도 부천시
하이마트 앞,37.516239,126.803872,10,경기도 부천시
북부천 새마을금고 앞,37.504436,126.768874,10,경기도 부천시
국민은행,37.504477,126.768511,10,경기도 부천시
가우스학원,37.50465,126.767773,10,경기도 부천시
계남고가 하부,37.502466,126.775274,371,경기도 부천시
리슈빌앤클래스,37.503263,126.769561,5,경기도 부천시
뜨레소가구 앞,37.507601,126.749357,10,경기도 부천시
마이하우스 앞,37.50604,126.756814,5,경기도 부천시
예인떡집,37.506039,126.757639,5,경기도 부천시
한화생명,37.499659,126.776541,10,경기도 부천시
서울프라자 6차,37.500302,126.775117,10,경기도 부천시
디아뜨갤러리 3차,37.50093,126.773139,10,경기도 부천시
종합운동장 라-14,37.503115,126.798912,14,경기도 부천시
자연생태공원,37.504701,126.815863,35,경기도 부천시
우남아파트105동 앞,37.50362,126.78402,5,경기도 부천시
춘의역제일주방 앞,37.503679,126.784494,5,경기도 부천시
춘의역,37.503679,126.784494,70,경기도 부천시
도당동 농협은행 앞,37.512813,126.784267,17,경기도 부천시
송내역 환승센터,37.503526,126.766322,600,경기도 부천시
상도중 후문,37.503526,126.766322,23,경기도 부천시
송내초등학교,37.503526,126.766322,60,경기도 부천시
부천중학교,37.503526,126.766322,180,경기도 부천시
국민은행,37.503526,126.766322,18,경기도 부천시
국민은행,37.503526,126.766322,20,경기도 부천시
부건프라자,37.503526,126.766322,10,경기도 부천시
우신프라자,37.503526,126.766322,10,경기도 부천시
부천여고,37.503526,126.766322,27,경기도 부천시
세화빌딩,37.503526,126.766322,17,경기도 부천시
엘리타워,37.503526,126.766322,10,경기도 부천시
반달빌딩,37.503526,126.766322,19,경기도 부천시
신현대빌딩,37.503526,126.766322,20,경기도 부천시
장말문예사거리 홈플 앞,37.503526,126.766322,10,경기도 부천시
석천공원 앞,37.495625,126.760311,35,경기도 부천시
박병환 법무사 사무실 앞,37.491052,126.755592,20,경기도 부천시
상1동 주민센터 맞은편,37.503526,126.766322,10,경기도 부천시
산업은행앞 횡단보도 좌측,37.49109,126.75497,8,경기도 부천시
송내역 투나 앞 공원,37.503526,126.766322,47,경기도 부천시
본도시락 앞,37.503526,126.766322,10,경기도 부천시
메르츠화재 대각선 방향,37.490395,126.754823,20,경기도 부천시
OK공인중개사 앞,37.490056,126.753392,16,경기도 부천시
다모아빌딩,37.491253,126.751563,34,경기도 부천시
부천시청역,37.504367,126.764012,191,경기도 부천시
신중동역,37.502238,126.775854,792,경기도 부천시
중2동 주민센터,37.493986,126.769882,16,경기도 부천시
둘리광장 코너 끝,37.503526,126.766322,8,경기도 부천시
상동성당,37.503526,126.766322,16,경기도 부천시
중4동 주민센터,37.505938,126.762561,14,경기도 부천시
부천원미경찰서,37.502054,126.77726,14,경기도 부천시
중흥중학교 정문 앞,37.506151,126.774388,10,경기도 부천시
홈플러스,37.503952,126.775215,65,경기도 부천시
이마트 석천로변,37.503988,126.763928,28,경기도 부천시
부천정보산업고,37.496621,126.748861,20,경기도 부천시
상동초등학교,37.503526,126.766322,70,경기도 부천시
상동중학교,37.497986,126.745051,147,경기도 부천시
