도서관명,열람좌석수,자료수(도서),자료수(연속간행물),위도,경도,제공기관명
광교홍재도서관,958,79290,147,37.302936,127.047441,경기도 수원시
태장마루도서관,558,101966,190,37.238669,127.051003,경기도 수원시
슬기샘어린이도서관,471,143676,96,37.297575,126.999111,경기도 수원시
지혜샘어린이도서관,516,144358,108,37.248008,127.040081,경기도 수원시
바른샘어린이도서관,500,143779,121,37.268857,127.052367,경기도 수원시
영통도서관,825,270641,253,37.257187,127.072059,경기도 수원시
희망샘도서관,137,35920,68,37.247752,126.972927,경기도 수원시
사랑샘도서관,63,26951,35,37.295548,127.036051,경기도 수원시
반달어린이도서관,120,38498,19,37.250685,127.077386,경기도 수원시
화홍어린이도서관,60,15527,5,37.285662,127.017118,경기도 수원시
인도래작은도서관,54,6184,2,37.272494,127.027398,경기도 수원시
서수원도서관,730,198330,218,37.273118,126.972071,경기도 수원시
한아름도서관,80,51980,67,37.273631,127.035011,경기도 수원시
매여울도서관,475,25094,108,37.2592853,127.0474833,경기도 수원시
광교푸른숲도서관,632,26230,104,37.281476,127.066536,경기도 수원시
진천군립도서관,372,75302,41,36.924046,127.3675032,충청북도 진천군
진천군립광혜원도서관,100,52332,62,36.994424,127.435891,충청북도 진천군
생거진천혁신도시도서관,120,26121,22,36.8982299,127.5347951,충청북도 진천군
목포시립도서관,961,290530,40,34.80347274,126.4030674,전라남도 목포시
목포어린이도서관,216,60928,16,34.81483061,126.4256009,전라남도 목포시
노을도서관,18,2157,0,34.80747909,126.3688758,전라남도 목포시
행복마을도서관,16,3222,0,34.80909511,126.3866468,전라남도 목포시
삼학도서관,19,3866,0,34.79034866,126.4016498,전라남도 목포시
소나무도서관,30,3155,0,,,전라남도 목포시
숲속도서관,20,4165,0,34.79958771,126.3997647,전라남도 목포시
청개구리도서관,40,4677,0,34.80236326,126.4319076,전라남도 목포시
푸른솔도서관,40,4744,0,34.81044347,126.4475899,전라남도 목포시
연 꽃도서관,36,4758,0,34.79454221,126.3915187,전라남도 목포시
초롱초롱도서관,53,7447,0,34.80112481,126.3735183,전라남도 목포시
무지개도서관,36,8006,0,34.8124546,126.3807726,전라남도 목포시
반딧불도서관,30,7611,0,34.79400345,126.3776675,전라남도 목포시
꿈나무도서관,19,8802,0,34.79004732,126.3975743,전라남도 목포시
옹달샘도서관,35,7427,0,34.81474429,126.4128052,전라남도 목포시
은하수도서관,56,11279,0,34.80156364,126.4274676,전라남도 목포시
꿈돌이도서관,60,10611,0,34.8005633,126.437174,전라남도 목포시
피터팬작은도서관,18,9869,0,34.80207919,126.3789312,전라남도 목포시
샛별작은도서관,28,1849,0,34.81989103,126.3889627,전라남도 목포시
푸른숲작은도서관,30,1736,0,34.81044347,126.4475899,전라남도 목포시
호돌이작은도서관,20,1707,0,,,전라남도 목포시
음성도서관,255,53662,10,36.9396201,127.6935851,충청북도 음성군
금왕도서관,170,58900,10,36.9673582,127.4850253,충청북도 음성군
대소도서관,100,39000,11,36.9396583,127.6936142,충청북도 음성군
감곡도서관,160,30362,20,36.9674561,127.4849461,충청북도 음성군
고창군립도서관,158,61746,7,35.4329924,126.7044902,전라북도 고창군
고창군립성호도서관,159,40543,8,35.4365872,126.7022941,전라북도 고창군
고수해마루작은도서관,13,10868,0,35.408068,126.679767,전라북도 고창군
아산선운산작은도서관,20,9159,0,35.4398775,126.634828,전라북도 고창군
대산큰별작은도서관,8,5344,0,35.3405615,126.6003705,전라북도 고창군
무장글샘작은도서관,10,5155,0,35.4190414,126.5607838,전라북도 고창군
글마루작은도서관,36,13603,7,35.4420558,126.6999049,전라북도 고창군
문화정보도서관,350,95997,26,35.12206408,126.9174043,광주광역시 남구
푸른길도서관,150,39487,22,35.12920735,126.8952037,광주광역시 남구
청소년도서관,218,32355,19,35.1233695,126.9077442,광주광역시 남구
아리향기작은도서관,40,9049,25,37.553808,126.870999,서울특별시 강서구
생각열매작은도서관,16,8011,6,37.555781,126.858347,서울특별시 강서구
등마루골작은도서관,56,7642,25,37.55576,126.858887,서울특별시 강서구
큰마음작은도서관,30,6537,7,37.542594,126.862486,서울특별시 강서구
초록향기작은도서관,28,7592,0,37.544002,126.84766,서울특별시 강서구
꿈터작은도서관,30,8264,6,37.530427,126.841563,서울특별시 강서구
옹달샘작은도서관,30,6777,6,37.531783,126.854457,서울특별시 강서구
책마루작은도서관,50,9149,0,37.542505,126.838401,서울특별시 강서구
볏고을작은도서관,20,7506,6,37.534557,126.860703,서울특별시 강서구
역마을작은도서관,60,5829,0,37.551754,126.850052,서울특별시 강서구
배다리작은도서관,45,8906,5,37.532678,126.848322,서울특별시 강서구
내발산작은도서관,35,9847,10,37.55751,126.843202,서울특별시 강서구
도란도란쉼터작은도서관,60,10476,25,37.569453,126.844707,서울특별시 강서구
허준마을작은도서관,35,8170,5,37.567395,126.851281,서울특별시 강서구
도리샘작은도서관,20,6559,2,37.56104,126.86052,서울특별시 강서구
책향기작은도서관,48,10602,5,37.553098,126.833148,서울특별시 강서구
송정작은도서관,30,6880,17,37.558812,126.81015,서울특별시 강서구
글벗누리작은도서관,50,9730,1,37.57048,126.816944,서울특별시 강서구
채움작은도서관,30,7030,1,37.566703,126.80674,서울특별시 강서구
방그리나작은도서관,34,5751,1,37.578699,126.813539,서울특별시 강서구
수명산작은도서관,60,9132,29,37.554108,126.825644,서울특별시 강서구
옹기종기작은도서관,33,6652,4,37.553003,126.866622,서울특별시 강서구
해뜰작은도서관,36,8187,4,37.574796,126.81956,서울특별시 강서구
꿈자람책놀이터작은도서관,30,12306,3,37.569451,126.805997,서울특별시 강서구
초록동작은도서관,50,4079,4,37.541112,126.848495,서울특별시 강서구
가람작은도서관,48,4884,0,37.563553,126.85482,서울특별시 강서구
솔뫼작은도서관,20,3442,5,37.537955,126.838574,서울특별시 강서구
꿈꾸는어린이도서관,220,65713,39,37.547233,126.873267,서울특별시 강서구
우장산숲속도서관,129,43105,27,37.548178,126.841841,서울특별시 강서구
길꽃어린이도서관,200,62560,28,37.578673,126.813683,서울특별시 강서구
푸른들청소년도서관,212,59630,38,37.54464,126.835174,서울특별시 강서구
강서영어도서관,177,33332,39,37.534548,126.860653,서울특별시 강서구
곰달래도서관,417,49750,51,37.528981,126.848866,서울특별시 강서구
등빛도서관,386,66286,72,37.562372,126.8422411,서울특별시 강서구
가양도서관,411,34917,62,37.5619849,126.865701,서울특별시 강서구
경주시립도서관,400,202610,143,35.859605,129.219345,경상북도 경주시
송화도서관,320,60285,82,35.843351,129.181578,경상북도 경주시
중앙도서관,58,34247,46,35.838965,129.207499,경상북도 경주시
감포도서관,12,57603,47,35.798842,129.492995,경상북도 경주시
칠평도서관,130,58118,23,35.992352,129.218723,경상북도 경주시
단석도서관,46,54327,34,35.851843,129.102487,경상북도 경주시
증평군립도서관,601,56931,38,36.789594,127.579624,충청북도 증평군
당진시립중앙도서관,700,119597,72,36.8936538,126.632599,충청남도 당진시
당진시립합덕도서관,200,46744,18,36.811625,126.7605331,충청남도 당진시
당진시립송악도서관,177,56854,22,36.9081557,126.6920185,충청남도 당진시
송악샘터작은도서관,50,14081,6,36.9385309,126.7440882,충청남도 당진시
송악해나루작은도서관,44,15034,7,36.9614169,126.7754637,충청남도 당진시
고대웃음꽃작은도서관,25,17193,7,36.9244435,126.5959076,충청남도 당진시
석문생각나무작은도서관,31,19402,6,37.0137655,126.5374755,충청남도 당진시
대호지책나래작은도서관,50,10534,7,36.8970354,126.5072679,충청남도 당진시
순성반딧불이작은도서관,34,16752,5,36.8444066,126.7140007,충청남도 당진시
신평거산작은도서관,40,21395,7,36.879105,126.7539998,충청남도 당진시
신평청소년작은도서관,100,9988,5,36.8852316,126.7735905,충청남도 당진시
송산개미작은도서관,45,19916,6,36.9346288,126.6799977,충청남도 당진시
원당꿈초롱작은도서관,80,14719,6,36.9027198,126.6432917,충청남도 당진시
일곡도서관,468,137330,73,35.2079336,126.8931849,광주광역시 북구
운암도서관,275,57182,40,35.1801822,126.8731319,광주광역시 북구
꿈나무 작은도서관,18,7654,2,35.1778236,126.9181999,광주광역시 북구
동림동 작은도서관,32,15387,2,35.1857201,126.8558778,광주광역시 북구
두암1동 작은도서관,20,2940,2,35.1709414,126.9202412,광주광역시 북구
새싹을의글방 두암2동 작은도서관,15,5731,2,35.1745684,126.9239042,광주광역시 북구
고맙습니다. 두암3동 작은도서관,18,9534,2,35.1630313,126.9260208,광주광역시 북구
매곡동 작은도서관,10,3795,2,35.1896183,126.8833954,광주광역시 북구
문흥2동 작은도서관,12,7596,2,35.1843059,126.9131994,광주광역시 북구
삼각동 작은도서관,14,3008,2,35.1992328,126.8907486,광주광역시 북구
시화문화마을 작은도서관,60,3604,2,35.1793139,126.9315634,광주광역시 북구
신안동 작은도서관,20,6832,2,35.1673997,126.8899691,광주광역시 북구
양산동 작은도서관,42,3574,2,35.2077141,126.8665486,광주광역시 북구
오치1동 꿈나무 작은도서관,30,6210,2,35.1890796,126.8994103,광주광역시 북구
오치2동 작은도서관,12,7056,2,35.1900903,126.8917624,광주광역시 북구
용봉 작은도서관,20,7999,2,35.1803725,126.8924532,광주광역시 북구
운암1동 큰꿈 작은도서관,8,4864,2,35.1748622,126.8657311,광주광역시 북구
운암2동 작은도서관,7,2921,2,35.1741064,126.8826266,광주광역시 북구
운암3동 황계 작은도서관,8,10508,2,35.1827847,126.8655747,광주광역시 북구
중앙동 작은도서관,9,2545,2,35.1573194,126.8978966,광주광역시 북구
중흥1동 작은도서관,12,2796,2,35.1616281,126.905227,광주광역시 북구
징검다리 작은도서관,30,8160,2,35.1929226,126.8674267,광주광역시 북구
풍향동 작은도서관,50,4226,2,35.1644018,126.9231959,광주광역시 북구
햇살마루 작은도서관,20,12300,0,35.1842638,126.9172348,광주광역시 북구
BS작은도서관,16,1000,0,,,광주광역시 북구
CUM역사도서관,12,1200,0,,,광주광역시 북구
ESR작은도서관,20,6120,2,,,광주광역시 북구
가람문고,22,1084,0,,,광주광역시 북구
각화문고,15,2000,0,,,광주광역시 북구
강변문고,30,2168,0,,,광주광역시 북구
개똥벌레어린이도서관,8,3886,0,,,광주광역시 북구
광주아름다운작은도서관,20,3500,0,,,광주광역시 북구
그리심문고,62,4000,0,,,광주광역시 북구
기쁘고즐거운도서관,30,2500,2,,,광주광역시 북구
꿈꾸는아이들,10,3000,0,,,광주광역시 북구
꿈나무도서관,8,1700,0,,,광주광역시 북구
꿈드림작은도서관,24,1000,0,,,광주광역시 북구
꿈이있는작은도서관,23,2500,0,,,광주광역시 북구
꿈틀어린이작은도서관,25,1400,0,,,광주광역시 북구
늘빛작은도서관,28,1200,0,,,광주광역시 북구
늘해랑작은도서관,8,3000,0,,,광주광역시 북구
늘행복한작은도서관,15,1600,3,,,광주광역시 북구
다솜울작은도서관,8,9950,0,,,광주광역시 북구
다솜작은도서관,30,1434,0,,,광주광역시 북구
도담도담어린이도서관,20,15000,0,,,광주광역시 북구
동이트는작은도서관,50,12100,0,,,광주광역시 북구
들꽃도서관,50,10212,0,,,광주광역시 북구
망월도서관,10,3000,0,,,광주광역시 북구
매곡작은도서관,18,4100,0,,,광주광역시 북구
모해작은도서관,30,3400,0,,,광주광역시 북구
무진교육문화센터문고,12,5000,0,,,광주광역시 북구
문산작은도서관,12,1500,1,,,광주광역시 북구
문흥골문고,30,4800,0,,,광주광역시 북구
바람개비작은도서관,40,15200,0,,,광주광역시 북구
밝은마음문고,11,1500,0,,,광주광역시 북구
백합작은도서관,22,1000,0,,,광주광역시 북구
복지애숲작은도서관,20,1100,0,,,광주광역시 북구
북소리작은도서관,15,1300,0,,,광주광역시 북구
빛고을두암문고,24,2500,0,,,광주광역시 북구
사랑의문고,20,2000,0,,,광주광역시 북구
사임당작은도서관,20,20000,0,,,광주광역시 북구
새생명작은도서관,20,2700,0,,,광주광역시 북구
새에덴작은도서관,25,1000,0,,,광주광역시 북구
생각나무숲작은도서관,15,4200,1,,,광주광역시 북구
생각나무작은도서관,24,6000,0,,,광주광역시 북구
생각놀이터작은도서관,8,2001,0,,,광주광역시 북구
생각이크는도서관,20,12100,0,,,광주광역시 북구
성산작은도서관,20,1200,0,,,광주광역시 북구
세계로문고,50,8000,0,,,광주광역시 북구
송운작은도서관,13,1500,2,,,광주광역시 북구
신광작은도서관,55,3450,0,,,광주광역시 북구
신용작은도서관,30,4100,5,,,광주광역시 북구
신원작은도서관문고,30,3300,28,,,광주광역시 북구
신일작은도서관,12,6000,0,,,광주광역시 북구
아델리움꿈사랑작은도서관,35,4408,0,,,광주광역시 북구
아름다운작은도서관,10,6000,0,,,광주광역시 북구
앰플작은도서관,12,20000,0,,,광주광역시 북구
양산작은도서관,30,1500,0,,,광주광역시 북구
어울매작은도서관,20,2700,0,,,광주광역시 북구
에덴작은도서관,50,20100,0,,,광주광역시 북구
에이스문고,20,1200,1,,,광주광역시 북구
여우고개어린이문고,28,2500,0,,,광주광역시 북구
연꽃못작은도서관,12,3330,0,,,광주광역시 북구
연제신안작은도서관,24,3500,0,,,광주광역시 북구
연제큰꿈작은도서관문고,40,4900,0,,,광주광역시 북구
